TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Sender Account,Receiver Account,Sender Country,Receiver Country,Sender Currency,Receiver Currency,Account Status,Invalid Pin Status,Invalid pin retry limits,Invalid pin retry count
TX002468,AC00963,4214.05,19/01/2023 17:22,Credit,San Diego,D000389,220.157.162.44,M003,POS,60,Teacher,127,3,10099.56,NaN/NaN/NaN NaN:NaN,SA000123,RA001715,Belgium,Netherlands,EUR,EUR,Inactive,Locked,3,3
TX002469,AC00362,130.29,29/10/2023 22:44,Debit,Seattle,D000646,175.101.152.78,M061,POS,52,Developer,188,1,38650.41,NaN/NaN/NaN NaN:NaN,SA007325,RA007643,Germany,Belgium,USD,USD,Suspended,Invalid,3,3
TX002470,AC00345,3313.77,16/05/2024 07:04,Withdrawal,Denver,D000367,121.186.248.128,M009,ATM,55,Designer,15,1,8531.11,NaN/NaN/NaN NaN:NaN,SA003339,RA003525,Spain,France,EUR,GBP,Flagged,Invalid,3,3
TX002471,AC00613,843.20,25/10/2024 04:22,Withdrawal,San Diego,D000768,125.127.206.78,M027,POS,39,Sales,112,5,37398.60,NaN/NaN/NaN NaN:NaN,SA005130,RA001164,France,Spain,GBP,CAD,Suspended,Locked,3,1
TX002472,AC00255,2782.20,24/09/2023 04:40,Withdrawal,Chicago,D000148,233.47.184.133,M012,Online,30,Designer,127,4,19445.88,NaN/NaN/NaN NaN:NaN,SA006261,RA006021,Netherlands,Italy,GBP,GBP,Suspended,Locked,3,0
TX002473,AC00702,4233.16,22/09/2023 17:48,Withdrawal,Atlanta,D000580,113.111.116.219,M066,ATM,63,Analyst,34,4,19586.79,NaN/NaN/NaN NaN:NaN,SA001084,RA006472,Netherlands,France,GBP,AUD,Suspended,Locked,3,1
TX002474,AC00770,1899.73,14/07/2024 04:20,Withdrawal,San Diego,D000474,197.120.206.78,M043,Mobile,38,Analyst,181,1,45303.39,NaN/NaN/NaN NaN:NaN,SA003602,RA003137,Netherlands,Netherlands,AUD,USD,Suspended,Invalid,3,1
TX002475,AC00315,3702.13,23/07/2023 01:14,Transfer,Houston,D000887,91.183.254.213,M083,Mobile,34,Manager,187,5,38463.52,NaN/NaN/NaN NaN:NaN,SA009143,RA008504,Netherlands,Australia,AUD,EUR,Active,Valid,3,2
TX002476,AC00529,3629.27,11/04/2024 05:20,Withdrawal,Boston,D000058,105.145.252.36,M044,Branch,41,Doctor,42,5,6971.69,17/02/2024 12:05,SA002883,RA002860,Italy,Canada,CAD,USD,Flagged,Invalid,3,3
TX002477,AC00156,3842.73,06/12/2024 14:56,Credit,Austin,D000893,200.133.1.148,M042,ATM,35,Lawyer,136,1,16175.67,16/04/2024 05:12,SA002783,RA004503,Netherlands,Canada,CAD,GBP,Active,Locked,3,2
TX002478,AC00035,4388.11,20/02/2023 07:53,Debit,Miami,D000934,95.26.190.187,M009,Branch,25,Engineer,122,5,50026.83,NaN/NaN/NaN NaN:NaN,SA003130,RA000155,UK,Belgium,CAD,CAD,Active,Invalid,3,0
TX002479,AC00948,2.98,14/07/2023 06:49,Transfer,Boston,D000966,62.175.181.95,M012,Mobile,71,Manager,59,3,29548.18,NaN/NaN/NaN NaN:NaN,SA000133,RA001149,Netherlands,UK,USD,EUR,Active,Locked,3,2
TX002480,AC00004,1218.20,14/03/2023 04:44,Credit,Denver,D000074,215.4.134.163,M063,ATM,67,Architect,89,5,7428.93,NaN/NaN/NaN NaN:NaN,SA004183,RA001558,France,Canada,USD,GBP,Flagged,Locked,3,0
TX002481,AC00849,280.39,09/11/2023 06:18,Credit,Atlanta,D000448,118.119.186.197,M097,ATM,27,Lawyer,87,5,3696.57,31/01/2023 06:02,SA006047,RA009689,Australia,Belgium,AUD,GBP,Suspended,Valid,3,0
TX002482,AC00145,1136.46,20/03/2023 17:59,Credit,Chicago,D000851,229.87.17.104,M072,POS,67,Architect,74,4,38957.12,NaN/NaN/NaN NaN:NaN,SA009669,RA001111,Spain,Netherlands,AUD,GBP,Inactive,Invalid,3,0
TX002483,AC00630,3747.97,04/05/2023 16:15,Credit,Miami,D000638,139.14.143.219,M067,Branch,46,Manager,164,5,46469.93,25/01/2023 06:00,SA007046,RA005394,Spain,Italy,CAD,EUR,Inactive,Locked,3,1
TX002484,AC00073,4596.30,01/11/2024 23:00,Debit,Seattle,D000407,165.103.167.54,M074,ATM,48,Analyst,151,5,15636.05,18/04/2023 21:24,SA004634,RA002127,Spain,UK,USD,EUR,Inactive,Invalid,3,0
TX002485,AC00644,2333.94,11/07/2024 21:22,Withdrawal,San Diego,D000192,130.25.110.239,M067,Branch,57,Nurse,83,5,8992.93,11/01/2023 03:26,SA007888,RA003485,Belgium,France,CAD,USD,Suspended,Locked,3,0
TX002486,AC00298,3595.37,26/01/2023 00:29,Withdrawal,Houston,D000312,188.14.183.24,M085,POS,62,Developer,152,4,1442.77,NaN/NaN/NaN NaN:NaN,SA003452,RA000999,Spain,Italy,AUD,GBP,Suspended,Locked,3,2
TX002487,AC00424,1317.24,19/01/2023 11:37,Transfer,San Diego,D000397,211.170.23.244,M027,POS,67,Engineer,162,2,37347.50,NaN/NaN/NaN NaN:NaN,SA005522,RA008124,Italy,Spain,CAD,AUD,Suspended,Invalid,3,0
TX002488,AC00827,1405.04,16/02/2024 07:52,Debit,Mesa,D000988,156.225.195.69,M034,ATM,75,Nurse,12,4,14663.02,NaN/NaN/NaN NaN:NaN,SA006441,RA003104,Italy,Canada,CAD,AUD,Suspended,Locked,3,2
TX002489,AC00583,4637.29,17/06/2023 01:02,Credit,New York,D000564,194.165.173.219,M050,Online,20,Teacher,187,4,22345.40,NaN/NaN/NaN NaN:NaN,SA003045,RA002864,Netherlands,Canada,USD,AUD,Suspended,Invalid,3,2
TX002490,AC00224,2507.19,08/11/2024 09:51,Debit,Los Angeles,D000220,133.170.225.226,M091,POS,74,Architect,25,2,5576.81,15/03/2024 01:19,SA007079,RA009406,USA,Netherlands,AUD,GBP,Flagged,Locked,3,0
TX002491,AC00996,4852.45,19/11/2023 13:44,Withdrawal,Chicago,D000810,12.87.90.103,M071,POS,49,Manager,28,5,35687.03,NaN/NaN/NaN NaN:NaN,SA005864,RA000902,USA,UK,GBP,USD,Active,Invalid,3,0
TX002492,AC00115,4167.40,11/12/2023 06:34,Credit,Atlanta,D000216,204.248.190.147,M023,Mobile,50,Developer,41,2,49261.10,31/10/2023 06:33,SA009829,RA005589,Netherlands,Canada,AUD,CAD,Active,Invalid,3,0
TX002493,AC00747,4857.76,20/05/2023 02:28,Credit,Miami,D000806,95.197.21.236,M060,ATM,23,Consultant,107,3,39732.84,NaN/NaN/NaN NaN:NaN,SA009671,RA006363,Belgium,France,GBP,AUD,Inactive,Locked,3,3
TX002494,AC00260,554.58,12/08/2024 00:14,Debit,Los Angeles,D000833,49.241.73.245,M031,Online,37,Designer,16,2,47840.68,31/03/2023 19:07,SA008494,RA009307,Australia,Spain,AUD,CAD,Suspended,Locked,3,0
TX002495,AC00694,2739.18,26/05/2023 17:13,Withdrawal,Denver,D000251,9.77.94.141,M003,Branch,40,Designer,98,3,17315.56,NaN/NaN/NaN NaN:NaN,SA003732,RA003994,USA,Netherlands,CAD,GBP,Active,Valid,3,3
TX002496,AC00734,3234.66,18/02/2023 13:57,Debit,Houston,D000106,141.160.51.230,M061,POS,31,Teacher,147,1,44554.53,NaN/NaN/NaN NaN:NaN,SA001663,RA000633,USA,Belgium,USD,CAD,Active,Valid,3,2
TX002497,AC00550,2513.70,18/03/2023 22:47,Withdrawal,Denver,D000734,45.163.155.74,M081,POS,27,Manager,160,4,41043.57,NaN/NaN/NaN NaN:NaN,SA008817,RA000355,Belgium,Italy,CAD,USD,Suspended,Valid,3,3
TX002498,AC00661,3336.92,28/07/2023 13:56,Credit,Mesa,D000734,197.61.134.107,M036,POS,33,Developer,186,2,3677.01,NaN/NaN/NaN NaN:NaN,SA008074,RA008905,Germany,France,CAD,CAD,Inactive,Invalid,3,1
TX002499,AC00923,1501.03,15/11/2024 07:09,Withdrawal,Miami,D000744,15.47.52.229,M014,Online,70,Sales,16,5,9546.98,NaN/NaN/NaN NaN:NaN,SA003280,RA001011,Australia,UK,USD,GBP,Active,Valid,3,3
TX002500,AC00549,726.08,24/02/2023 16:20,Withdrawal,Atlanta,D000002,140.130.102.195,M051,Branch,32,Accountant,111,4,24476.29,NaN/NaN/NaN NaN:NaN,SA004665,RA001465,France,Italy,GBP,AUD,Flagged,Locked,3,3
TX002501,AC00813,2496.32,20/10/2024 18:41,Transfer,Houston,D000086,246.91.8.171,M069,ATM,31,Teacher,30,3,36133.21,NaN/NaN/NaN NaN:NaN,SA002611,RA004403,France,Australia,USD,USD,Inactive,Valid,3,1
TX002502,AC00632,311.68,27/09/2024 10:24,Transfer,Miami,D000947,165.220.64.78,M066,Mobile,24,Accountant,58,2,30847.18,NaN/NaN/NaN NaN:NaN,SA006654,RA007134,Spain,Canada,CAD,CAD,Suspended,Valid,3,0
TX002503,AC00282,1425.33,01/04/2024 17:11,Debit,Raleigh,D000485,85.181.242.206,M024,Mobile,55,Engineer,128,3,12671.27,07/09/2023 12:57,SA003984,RA001258,Canada,Netherlands,AUD,USD,Active,Locked,3,3
TX002504,AC00492,4532.39,10/05/2024 13:01,Debit,San Diego,D000204,115.15.182.116,M085,POS,51,Engineer,58,2,25648.03,20/06/2023 06:23,SA006088,RA003860,Canada,Germany,GBP,EUR,Suspended,Invalid,3,1
TX002505,AC00501,3347.03,12/06/2023 09:35,Withdrawal,San Diego,D000000,92.59.188.68,M050,Online,77,Architect,90,2,38582.48,07/07/2023 02:45,SA008128,RA006137,France,Germany,GBP,USD,Suspended,Locked,3,0
TX002506,AC00968,3802.85,24/01/2024 20:32,Debit,New York,D000025,157.146.153.217,M061,Mobile,20,Nurse,112,2,1955.93,NaN/NaN/NaN NaN:NaN,SA007730,RA003376,UK,Spain,USD,GBP,Flagged,Locked,3,1
TX002507,AC00370,414.33,27/12/2024 14:19,Withdrawal,Miami,D000247,228.202.94.188,M091,Mobile,67,Accountant,13,1,46928.82,NaN/NaN/NaN NaN:NaN,SA003646,RA004810,France,Netherlands,USD,GBP,Flagged,Valid,3,2
TX002508,AC00679,4655.58,26/03/2024 22:39,Transfer,Mesa,D000073,185.191.99.25,M066,ATM,39,Engineer,158,5,4295.71,NaN/NaN/NaN NaN:NaN,SA008824,RA002795,Spain,Belgium,EUR,GBP,Active,Locked,3,2
TX002509,AC00574,698.33,11/05/2023 08:14,Transfer,Dallas,D000500,211.18.199.208,M026,Mobile,22,Sales,33,3,18000.91,10/07/2023 08:07,SA004681,RA009965,Italy,France,CAD,EUR,Suspended,Valid,3,3
TX002510,AC00133,4495.21,22/07/2023 01:00,Withdrawal,Seattle,D000046,26.195.180.247,M075,Mobile,25,Consultant,175,4,18632.48,NaN/NaN/NaN NaN:NaN,SA003567,RA008331,Belgium,Germany,AUD,GBP,Inactive,Locked,3,3
TX002511,AC00659,2002.19,13/11/2024 05:42,Transfer,Boston,D000460,255.215.128.162,M005,ATM,19,Student,64,5,37288.49,NaN/NaN/NaN NaN:NaN,SA007674,RA006236,UK,Belgium,AUD,USD,Suspended,Valid,3,1
TX002512,AC00654,674.13,06/11/2023 08:38,Transfer,Austin,D000195,135.137.239.26,M059,ATM,77,Doctor,46,2,24198.35,22/03/2023 15:42,SA006243,RA001882,Netherlands,USA,GBP,CAD,Active,Valid,3,3
TX002513,AC00232,3238.87,28/08/2023 15:27,Withdrawal,Dallas,D000194,10.136.103.244,M040,ATM,23,Analyst,67,1,48584.43,NaN/NaN/NaN NaN:NaN,SA009484,RA002334,Australia,Netherlands,USD,AUD,Inactive,Invalid,3,1
TX002514,AC00013,1452.27,26/10/2023 00:12,Withdrawal,Austin,D000400,148.247.79.120,M095,ATM,36,Sales,180,1,7596.44,NaN/NaN/NaN NaN:NaN,SA006039,RA001373,Belgium,Italy,AUD,AUD,Flagged,Invalid,3,1
TX002515,AC00640,1303.32,13/02/2023 14:43,Transfer,Houston,D000478,34.213.24.239,M019,ATM,49,Teacher,128,3,3411.69,NaN/NaN/NaN NaN:NaN,SA003074,RA003188,France,UK,EUR,AUD,Flagged,Valid,3,3
TX002516,AC00185,3641.29,19/08/2023 18:06,Credit,Chicago,D000250,224.11.140.47,M088,Mobile,68,Teacher,141,5,1942.78,NaN/NaN/NaN NaN:NaN,SA003100,RA005344,Belgium,UK,EUR,CAD,Flagged,Invalid,3,2
TX002517,AC00794,3910.01,17/10/2023 01:26,Transfer,Raleigh,D000399,164.134.157.66,M015,Mobile,36,Engineer,183,5,35942.71,NaN/NaN/NaN NaN:NaN,SA000204,RA000509,Spain,Spain,EUR,GBP,Flagged,Locked,3,0
TX002518,AC00407,3864.55,16/06/2023 05:03,Credit,Atlanta,D000536,128.91.100.172,M055,Online,45,Teacher,36,4,43965.64,NaN/NaN/NaN NaN:NaN,SA007434,RA006066,Belgium,Italy,CAD,CAD,Suspended,Invalid,3,1
TX002519,AC00829,2130.11,20/07/2024 14:02,Debit,Los Angeles,D000448,18.58.78.207,M008,POS,23,Sales,73,4,3423.77,NaN/NaN/NaN NaN:NaN,SA009810,RA001556,Canada,Canada,AUD,CAD,Inactive,Valid,3,3
TX002520,AC00259,140.25,21/04/2024 22:16,Credit,Houston,D000607,142.214.146.157,M047,ATM,23,Student,96,2,19916.47,NaN/NaN/NaN NaN:NaN,SA002386,RA003888,Germany,Canada,USD,GBP,Flagged,Valid,3,0
TX002521,AC00075,4517.41,05/09/2023 11:02,Transfer,Mesa,D000477,5.187.179.105,M040,Mobile,25,Analyst,91,3,13986.87,10/03/2023 19:48,SA007667,RA006545,UK,Netherlands,CAD,AUD,Suspended,Valid,3,1
TX002522,AC00461,3842.42,21/01/2023 05:22,Withdrawal,Raleigh,D000957,23.183.76.230,M058,POS,70,Manager,90,1,21524.90,NaN/NaN/NaN NaN:NaN,SA008861,RA008360,UK,Germany,EUR,GBP,Suspended,Valid,3,2
TX002523,AC00337,4282.52,23/05/2024 04:35,Debit,Miami,D000120,225.32.125.37,M069,POS,38,Accountant,71,2,32040.86,NaN/NaN/NaN NaN:NaN,SA003348,RA005622,Australia,France,AUD,USD,Flagged,Invalid,3,2
TX002524,AC00467,1550.86,11/12/2024 15:28,Debit,Phoenix,D000449,96.196.167.182,M035,Mobile,40,Designer,70,4,33913.20,05/07/2024 08:13,SA004506,RA004011,Belgium,UK,CAD,CAD,Active,Valid,3,0
TX002525,AC00043,2369.30,28/10/2023 20:35,Withdrawal,Chicago,D000687,92.134.124.123,M050,Online,21,Sales,173,3,25955.24,NaN/NaN/NaN NaN:NaN,SA000703,RA003681,France,Germany,AUD,USD,Suspended,Invalid,3,2
TX002526,AC00002,2045.82,13/06/2024 01:55,Transfer,Phoenix,D000348,3.173.188.213,M085,Mobile,51,Developer,33,3,12057.03,NaN/NaN/NaN NaN:NaN,SA002025,RA008964,USA,France,EUR,GBP,Flagged,Locked,3,1
TX002527,AC00745,2626.49,11/08/2023 23:02,Transfer,Houston,D000032,162.112.170.237,M004,POS,41,Accountant,83,2,16648.85,30/08/2023 22:48,SA000820,RA002981,Germany,Netherlands,AUD,CAD,Inactive,Locked,3,1
TX002528,AC00991,2144.19,04/06/2023 15:10,Debit,Chicago,D000412,34.22.94.78,M089,Mobile,23,Student,119,5,24652.19,14/01/2023 15:45,SA001160,RA009489,Italy,Spain,EUR,GBP,Suspended,Locked,3,3
TX002529,AC00765,2475.74,16/03/2023 20:42,Withdrawal,Phoenix,D000932,250.185.43.183,M033,Mobile,75,Teacher,17,2,34179.88,NaN/NaN/NaN NaN:NaN,SA008950,RA009378,USA,Italy,USD,AUD,Suspended,Locked,3,3
TX002530,AC00839,2104.74,12/11/2023 23:47,Withdrawal,Miami,D000585,230.108.237.114,M065,ATM,47,Developer,141,2,9571.50,18/04/2023 22:34,SA002550,RA001659,Germany,Netherlands,EUR,CAD,Flagged,Locked,3,0
TX002531,AC00097,1148.11,01/11/2024 03:38,Credit,Mesa,D000004,154.214.17.23,M090,Branch,20,Engineer,135,5,37724.37,22/09/2023 13:13,SA008340,RA003007,Spain,Germany,GBP,GBP,Active,Invalid,3,0
TX002532,AC00633,2253.17,04/06/2024 15:57,Credit,New York,D000979,177.0.130.239,M032,ATM,62,Student,77,5,27402.29,07/03/2024 01:31,SA005953,RA002415,USA,UK,EUR,GBP,Active,Valid,3,0
TX002533,AC00589,2533.83,30/04/2024 17:48,Debit,Houston,D000269,161.85.17.122,M016,Mobile,50,Architect,47,1,45671.16,NaN/NaN/NaN NaN:NaN,SA003516,RA007532,France,Italy,USD,AUD,Suspended,Invalid,3,0
TX002534,AC00337,4725.74,23/05/2024 13:38,Transfer,Seattle,D000084,92.114.159.65,M098,Online,53,Designer,128,3,40955.96,NaN/NaN/NaN NaN:NaN,SA002508,RA003084,Belgium,UK,EUR,USD,Suspended,Valid,3,0
TX002535,AC00355,2873.80,29/04/2023 22:08,Debit,Raleigh,D000726,197.124.162.0,M050,Online,33,Consultant,78,1,13075.85,NaN/NaN/NaN NaN:NaN,SA007970,RA000606,Belgium,France,USD,AUD,Suspended,Invalid,3,1
TX002536,AC00741,290.71,23/12/2024 15:46,Withdrawal,New York,D000414,65.79.128.210,M015,Online,36,Analyst,38,2,48374.88,NaN/NaN/NaN NaN:NaN,SA003653,RA003259,Italy,Netherlands,CAD,CAD,Suspended,Locked,3,0
TX002537,AC00816,2982.51,13/08/2023 04:13,Withdrawal,Dallas,D000975,16.9.41.218,M043,Mobile,32,Designer,151,3,23824.20,NaN/NaN/NaN NaN:NaN,SA001077,RA000079,France,Australia,CAD,EUR,Inactive,Invalid,3,2
TX002538,AC00028,3010.12,06/04/2024 15:05,Withdrawal,Mesa,D000071,0.186.132.134,M042,Branch,22,Teacher,174,4,20677.21,24/09/2023 14:28,SA005436,RA004016,Spain,Netherlands,GBP,EUR,Flagged,Locked,3,3
TX002539,AC00859,3042.30,23/08/2024 09:18,Transfer,Boston,D000143,101.96.15.179,M027,ATM,74,Student,52,4,13576.86,NaN/NaN/NaN NaN:NaN,SA009785,RA007673,Australia,Canada,AUD,EUR,Inactive,Valid,3,1
TX002540,AC00954,4906.90,17/06/2023 14:51,Withdrawal,New York,D000711,252.53.237.137,M028,POS,51,Accountant,153,1,26041.57,NaN/NaN/NaN NaN:NaN,SA005353,RA007190,Belgium,UK,GBP,EUR,Active,Invalid,3,3
TX002541,AC00910,2705.12,11/03/2023 00:08,Credit,Houston,D000661,123.67.227.128,M071,Mobile,48,Architect,147,3,7471.90,07/09/2023 02:26,SA008467,RA002812,UK,Australia,EUR,USD,Flagged,Locked,3,3
TX002542,AC00123,1895.91,20/09/2023 14:20,Credit,Mesa,D000102,209.193.183.148,M074,ATM,72,Nurse,17,3,20941.52,NaN/NaN/NaN NaN:NaN,SA008043,RA008897,Netherlands,UK,GBP,EUR,Inactive,Locked,3,3
TX002543,AC00494,2601.69,11/10/2023 15:02,Transfer,Houston,D000904,76.208.118.210,M011,Mobile,47,Architect,159,5,10277.88,28/05/2023 18:54,SA006382,RA008977,Netherlands,UK,GBP,CAD,Active,Valid,3,1
TX002544,AC00083,770.60,17/09/2023 07:26,Debit,Mesa,D000761,203.22.187.170,M004,ATM,76,Analyst,50,2,23473.74,NaN/NaN/NaN NaN:NaN,SA001999,RA000880,Italy,Canada,GBP,GBP,Suspended,Invalid,3,3
TX002545,AC00059,3392.14,07/08/2024 11:55,Withdrawal,Seattle,D000642,73.148.197.212,M007,ATM,60,Doctor,47,5,50095.97,21/05/2023 09:57,SA005488,RA004968,Italy,Canada,EUR,EUR,Suspended,Invalid,3,0
TX002546,AC00971,1486.76,20/12/2023 05:59,Credit,Atlanta,D000954,252.137.191.17,M097,Online,33,Nurse,75,3,45104.74,NaN/NaN/NaN NaN:NaN,SA007993,RA003294,Germany,France,CAD,USD,Suspended,Valid,3,3
TX002547,AC00461,136.88,08/01/2023 22:15,Withdrawal,Miami,D000850,168.14.77.77,M079,POS,64,Developer,70,5,27196.84,12/01/2023 23:45,SA008353,RA008264,Australia,Germany,USD,USD,Suspended,Valid,3,2
TX002548,AC00390,2225.21,10/05/2023 04:12,Withdrawal,Boston,D000138,131.241.49.248,M035,Mobile,47,Engineer,108,4,46742.88,02/06/2023 20:32,SA005939,RA006653,France,Australia,GBP,USD,Flagged,Locked,3,1
TX002549,AC00310,188.94,04/03/2024 06:54,Withdrawal,Atlanta,D000302,131.99.170.109,M050,Branch,43,Sales,63,1,2555.85,18/01/2023 16:47,SA001269,RA000593,Australia,Canada,CAD,AUD,Flagged,Locked,3,0
TX002550,AC00290,2941.85,11/09/2023 18:01,Debit,Boston,D000613,80.155.121.114,M027,POS,29,Engineer,189,2,45112.87,10/05/2023 16:00,SA004520,RA009393,Netherlands,Italy,USD,CAD,Flagged,Valid,3,3
TX002551,AC00582,4163.71,21/10/2024 19:20,Withdrawal,Seattle,D000286,34.29.102.102,M017,Online,32,Doctor,146,1,45474.15,NaN/NaN/NaN NaN:NaN,SA004301,RA002668,UK,Germany,USD,EUR,Active,Valid,3,3
TX002552,AC00249,4010.04,14/12/2023 10:49,Transfer,San Diego,D000156,64.47.208.30,M032,Online,31,Student,160,3,17202.49,NaN/NaN/NaN NaN:NaN,SA002619,RA001576,UK,Netherlands,AUD,EUR,Suspended,Invalid,3,3
TX002553,AC00501,4402.45,10/08/2023 13:10,Withdrawal,Boston,D000913,6.102.57.152,M026,POS,18,Consultant,170,1,14477.31,25/05/2023 10:35,SA004159,RA003044,Germany,Canada,CAD,AUD,Inactive,Valid,3,2
TX002554,AC00557,1735.81,16/12/2023 13:57,Transfer,Los Angeles,D000048,160.84.230.8,M093,Branch,41,Developer,165,1,17297.76,NaN/NaN/NaN NaN:NaN,SA001689,RA004175,Germany,Netherlands,GBP,USD,Flagged,Valid,3,0
TX002555,AC00926,407.98,30/11/2023 23:19,Transfer,Dallas,D000320,2.21.228.47,M051,Branch,49,Consultant,22,4,7682.23,NaN/NaN/NaN NaN:NaN,SA007522,RA007639,Australia,Australia,USD,CAD,Suspended,Valid,3,1
TX002556,AC00022,2856.34,11/05/2024 18:12,Transfer,Houston,D000625,159.17.110.1,M037,POS,66,Manager,47,3,17188.75,25/09/2023 06:10,SA006303,RA004442,Spain,Belgium,CAD,AUD,Active,Invalid,3,2
TX002557,AC00600,1796.38,13/04/2023 14:16,Debit,Mesa,D000516,244.42.141.253,M051,Online,56,Developer,136,2,26418.48,NaN/NaN/NaN NaN:NaN,SA007631,RA007884,Canada,Spain,CAD,EUR,Suspended,Invalid,3,0
TX002558,AC00917,1352.15,03/09/2023 12:45,Debit,Los Angeles,D000447,121.86.84.90,M059,Branch,25,Accountant,22,2,49909.64,02/01/2023 15:34,SA006789,RA005096,Spain,USA,AUD,GBP,Suspended,Valid,3,3
TX002559,AC00432,1920.57,19/11/2024 01:17,Transfer,Los Angeles,D000948,162.146.247.10,M099,Branch,46,Nurse,72,4,37421.20,NaN/NaN/NaN NaN:NaN,SA001044,RA008146,Canada,Spain,GBP,GBP,Active,Invalid,3,3
TX002560,AC00704,3124.67,15/12/2024 11:51,Transfer,New York,D000658,2.6.50.143,M015,Mobile,25,Designer,138,1,6699.78,NaN/NaN/NaN NaN:NaN,SA008941,RA001267,Germany,UK,AUD,USD,Active,Locked,3,3
TX002561,AC00513,3531.77,28/10/2023 00:06,Withdrawal,Boston,D000644,203.139.70.216,M009,ATM,63,Lawyer,182,1,16829.71,NaN/NaN/NaN NaN:NaN,SA000103,RA003242,Belgium,France,CAD,CAD,Inactive,Valid,3,3
TX002562,AC00874,1688.80,30/08/2023 15:05,Credit,Houston,D000677,37.17.91.57,M076,Mobile,48,Teacher,87,2,13998.20,NaN/NaN/NaN NaN:NaN,SA003358,RA009034,Germany,Belgium,CAD,CAD,Flagged,Locked,3,2
TX002563,AC00099,2177.78,24/09/2024 21:41,Withdrawal,Houston,D000448,125.242.204.82,M074,Online,52,Analyst,155,3,9226.26,NaN/NaN/NaN NaN:NaN,SA003697,RA008779,USA,UK,EUR,AUD,Active,Locked,3,0
TX002564,AC00343,2878.31,08/08/2023 09:48,Transfer,Mesa,D000767,80.206.132.252,M001,ATM,69,Accountant,138,5,15004.98,02/03/2023 05:12,SA009450,RA002661,USA,Belgium,USD,EUR,Active,Locked,3,2
TX002565,AC00856,1043.35,08/08/2024 01:49,Debit,Atlanta,D000102,164.172.130.248,M024,ATM,65,Consultant,71,3,14009.02,20/04/2023 05:37,SA007608,RA007183,Belgium,UK,USD,CAD,Active,Invalid,3,2
TX002566,AC00265,374.44,19/08/2024 05:57,Debit,Austin,D000485,204.124.8.143,M040,Branch,53,Consultant,90,4,42894.73,NaN/NaN/NaN NaN:NaN,SA008655,RA006774,Spain,UK,EUR,USD,Active,Valid,3,0
TX002567,AC00322,4948.35,16/11/2024 20:11,Credit,Raleigh,D000988,134.72.161.78,M085,POS,43,Nurse,102,4,24599.01,NaN/NaN/NaN NaN:NaN,SA001727,RA009163,UK,Germany,USD,GBP,Flagged,Invalid,3,3
TX002568,AC00605,2466.12,19/05/2024 15:53,Credit,Boston,D000503,186.60.36.5,M039,Branch,20,Student,27,5,10606.77,NaN/NaN/NaN NaN:NaN,SA000758,RA003666,Canada,USA,CAD,AUD,Suspended,Invalid,3,0
TX002569,AC00045,2221.46,18/10/2023 01:36,Withdrawal,Houston,D000679,104.125.151.145,M031,Mobile,51,Student,71,2,15250.01,NaN/NaN/NaN NaN:NaN,SA003174,RA001988,UK,UK,AUD,GBP,Suspended,Valid,3,3
TX002570,AC00083,1339.62,13/03/2023 17:08,Withdrawal,Chicago,D000570,169.225.187.114,M032,Online,72,Sales,54,5,37406.98,NaN/NaN/NaN NaN:NaN,SA002605,RA008930,Spain,Italy,EUR,USD,Flagged,Valid,3,2
TX002571,AC00091,3892.78,12/10/2023 11:16,Withdrawal,Boston,D000737,209.216.0.148,M009,Branch,42,Accountant,90,3,38014.51,10/08/2023 01:13,SA009763,RA000642,USA,Spain,GBP,EUR,Suspended,Valid,3,0
TX002572,AC00373,3660.86,28/09/2023 11:48,Debit,Miami,D000784,149.249.199.141,M016,ATM,41,Developer,98,4,30237.86,NaN/NaN/NaN NaN:NaN,SA004334,RA006290,France,France,USD,CAD,Flagged,Locked,3,0
TX002573,AC00533,4434.75,15/03/2024 01:22,Withdrawal,Chicago,D000725,83.112.12.94,M023,ATM,63,Student,67,1,33094.87,NaN/NaN/NaN NaN:NaN,SA007132,RA001812,Netherlands,USA,GBP,CAD,Suspended,Valid,3,1
TX002574,AC00117,4308.73,12/08/2023 20:14,Transfer,Mesa,D000586,209.201.205.163,M066,POS,45,Designer,151,2,49988.14,04/12/2023 18:28,SA004406,RA006578,Netherlands,France,GBP,USD,Suspended,Invalid,3,3
TX002575,AC00790,454.59,10/12/2023 08:40,Credit,Dallas,D000409,23.28.114.146,M057,ATM,22,Teacher,33,1,18543.41,14/08/2023 20:10,SA001967,RA000542,UK,Germany,GBP,AUD,Inactive,Valid,3,1
TX002576,AC00178,1657.25,07/12/2023 12:30,Credit,Los Angeles,D000322,196.78.99.222,M053,POS,69,Nurse,12,2,6968.66,22/03/2023 17:56,SA006468,RA007125,Australia,Netherlands,EUR,EUR,Active,Invalid,3,0
TX002577,AC00883,3464.65,01/08/2023 23:37,Credit,New York,D000746,178.152.166.122,M049,POS,44,Engineer,173,3,10589.91,07/01/2023 00:14,SA005586,RA007286,USA,Germany,USD,USD,Inactive,Valid,3,0
